"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q3",-0.037292,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q4",-0.051386,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q1",5.370422,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q2",2.037695,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.388976,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.369193,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.687403,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q2",3.21657,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.872111,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q4",3.246264,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q1",-1.251111,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.309338,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.871091,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q4",-0.513921,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-7.35721,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-7.83899,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-1.114245,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-2.792811,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q1",5.647681,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q2",-0.054983,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.273417,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.107212,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q1",3.147464,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q2",-0.574924,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q3",2.436407,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q4",2.875613,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.712596,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",1.022895,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.020739,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.416301,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",1.219099,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.285429,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.283531,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.081072,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.305113,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.133864,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.04759,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.985597,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.174988,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.195908,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.21683,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q4",2.814066,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.811018,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.14521,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.101902,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.421165,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.321219,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.276789,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.611895,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.594384,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.62636,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.666702,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.576563,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.866016,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",2.194758,
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.499136,
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q3",1.367506,
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q4",0.145675,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q1",1.357897,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.272388,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.548934,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.463456,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.634272,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.669703,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.501089,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.603437,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.449163,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.455472,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.51308,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.464518,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.513635,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.494233,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.401048,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.382984,
"IDN","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.399397,
"IDN","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.280521,
"IDN","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.31695,
"IDN","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.271096,
"IDN","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.180509,
"IDN","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.247612,
"IDN","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.164927,
"IDN","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.145752,
"IDN","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.225317,
"IDN","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.157078,
"IDN","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.2401,
"IDN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.288399,
"IDN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.20464,
"IDN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.26002,
"IDN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.228676,
"IDN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.204698,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.253759,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.253126,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.258803,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.279164,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.28642,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.248849,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.265282,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.258912,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.206548,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.252182,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.205692,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.183452,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.688346,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.948335,
"LUX","QGDP","TOT","PC_CHGPP","Q","1960-Q2",1.082788,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1960-Q3",1.077075,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.071421,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.049261,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1961-Q2",1.031952,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1961-Q3",0.610606,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1961-Q4",0.165051,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1962-Q1",0.160319,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1962-Q2",0.16172,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1962-Q3",0.423165,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1962-Q4",0.698328,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1963-Q1",0.696456,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1963-Q2",0.677529,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1963-Q3",1.569827,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1963-Q4",2.483196,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1964-Q1",2.403891,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1964-Q2",2.340656,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.266756,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1964-Q4",0.198349,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1965-Q1",0.191471,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1965-Q2",0.194236,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1965-Q3",0.275606,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.360587,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.354313,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.352207,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.118505,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1966-Q4",-0.131479,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1967-Q1",-0.12891,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1967-Q2",-0.129737,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1967-Q3",0.35421,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.868292,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1968-Q1",0.864826,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1968-Q2",0.84429,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1968-Q3",2.024063,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1968-Q4",3.198278,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1969-Q1",3.071908,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1969-Q2",2.957898,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.483481,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1969-Q4",-0.016203,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1970-Q1",0.570229,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1970-Q2",-0.502263,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1970-Q3",-0.057052,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.357559,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.72943,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.022278,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.295415,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1971-Q4",1.515131,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.664932,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.767207,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.843768,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.91726,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1973-Q1",2.001759,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1973-Q2",2.106209,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1973-Q3",2.264657,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1973-Q4",2.167429,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1974-Q1",1.538049,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1974-Q2",0.526564,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1974-Q3",-0.917417,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-2.215837,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-2.690011,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-2.268514,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1975-Q3",-0.960291,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1975-Q4",0.572463,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1976-Q1",1.449332,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.531739,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.97424,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.275678,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1977-Q1",-0.050325,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.036882,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.506055,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.047038,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1978-Q1",1.3111,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1978-Q2",1.285131,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.031801,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1978-Q4",0.696245,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.451987,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1979-Q2",0.345324,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.344752,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.359333,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.291944,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1980-Q2",0.151426,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-0.063224,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1980-Q4",-0.25009,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1981-Q1",-0.297489,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1981-Q2",-0.203182,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.023791,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.271147,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.406864,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.416662,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1982-Q3",0.33306,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.304403,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.50074,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1983-Q2",0.904903,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.530276,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1983-Q4",2.017614,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1984-Q1",2.008825,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1984-Q2",1.56218,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1984-Q3",0.740316,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.0389,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1985-Q1",-0.025472,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1985-Q2",0.546865,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.739756,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1985-Q4",2.866839,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1986-Q1",3.202976,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1986-Q2",2.819252,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1986-Q3",1.885215,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.897677,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.390149,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1987-Q2",0.428521,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.946731,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.65454,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1988-Q1",2.222718,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1988-Q2",2.612815,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1988-Q3",2.880656,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1988-Q4",2.926296,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1989-Q1",2.648368,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1989-Q2",2.140821,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1989-Q3",1.463473,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1989-Q4",0.900854,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.788354,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1990-Q2",1.144336,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1990-Q3",1.933531,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1990-Q4",2.632888,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1991-Q1",2.708053,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1991-Q2",2.245889,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1991-Q3",1.345213,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.419942,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1992-Q1",-0.075741,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.073511,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.357165,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.920053,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1993-Q1",1.277109,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1993-Q2",1.392368,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1993-Q3",1.336456,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1993-Q4",1.162644,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.949749,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.753365,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.557057,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1994-Q4",0.383916,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-0.157725,
"LUX","QGDP","TOT","PC_CHGPP","Q","1995-Q2",-0.045947,
"LUX","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.278648,
"LUX","QGDP","TOT","PC_CHGPP","Q","1995-Q4",6.664823,
"LUX","QGDP","TOT","PC_CHGPP","Q","1996-Q1",-4.35659,
"LUX","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.139207,
"LUX","QGDP","TOT","PC_CHGPP","Q","1996-Q3",-0.751133,
"LUX","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.742489,
"LUX","QGDP","TOT","PC_CHGPP","Q","1997-Q1",1.590016,
"LUX","QGDP","TOT","PC_CHGPP","Q","1997-Q2",2.149841,
"LUX","QGDP","TOT","PC_CHGPP","Q","1997-Q3",2.337989,
"LUX","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.06254,
"LUX","QGDP","TOT","PC_CHGPP","Q","1998-Q1",1.408009,
"LUX","QGDP","TOT","PC_CHGPP","Q","1998-Q2",2.531814,
"LUX","QGDP","TOT","PC_CHGPP","Q","1998-Q3",1.469901,
"LUX","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.480026,
"LUX","QGDP","TOT","PC_CHGPP","Q","1999-Q1",2.640841,
"LUX","QGDP","TOT","PC_CHGPP","Q","1999-Q2",2.702373,
"LUX","QGDP","TOT","PC_CHGPP","Q","1999-Q3",3.315803,
"LUX","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.604439,
"LUX","QGDP","TOT","PC_CHGPP","Q","2000-Q1",5.058532,
"LUX","QGDP","TOT","PC_CHGPP","Q","2000-Q2",-0.961258,
"LUX","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.537492,
"LUX","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.807189,
"LUX","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.579627,
"LUX","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-1.991549,
"LUX","QGDP","TOT","PC_CHGPP","Q","2001-Q3",1.511888,
"LUX","QGDP","TOT","PC_CHGPP","Q","2001-Q4",2.242894,
"LUX","QGDP","TOT","PC_CHGPP","Q","2002-Q1",1.274633,
"LUX","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.72826,
"LUX","QGDP","TOT","PC_CHGPP","Q","2002-Q3",-1.297105,
"LUX","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.155214,
"LUX","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.959108,
"LUX","QGDP","TOT","PC_CHGPP","Q","2003-Q2",2.69343,
"LUX","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.412567,
"LUX","QGDP","TOT","PC_CHGPP","Q","2003-Q4",2.973483,
"LUX","QGDP","TOT","PC_CHGPP","Q","2004-Q1",-0.851485,
"LUX","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.479111,
"LUX","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.344907,
"LUX","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.42352,
"LUX","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.613882,
"LUX","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.295328,
"LUX","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.878368,
"LUX","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.048738,
"LUX","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.592931,
"LUX","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.043085,
"LUX","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.10296,
"LUX","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.480586,
"LUX","QGDP","TOT","PC_CHGPP","Q","2007-Q1",3.949758,
"LUX","QGDP","TOT","PC_CHGPP","Q","2007-Q2",2.079867,
"LUX","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.310197,
"LUX","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.17579,
"LUX","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.399174,
"LUX","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.633098,
"LUX","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.881685,
"LUX","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-3.182122,
"LUX","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.39456,
"LUX","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-1.761944,
"LUX","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.692247,
"LUX","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.869133,
"LUX","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.362572,
"LUX","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.01698,
"LUX","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-0.140248,
"LUX","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.727876,
"LUX","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.966124,
"LUX","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-1.006627,
"LUX","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.710163,
"LUX","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.02475,
"LUX","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-1.291315,
"LUX","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.003202,
"LUX","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.320627,
"LUX","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.926422,
"LUX","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.557281,
"LUX","QGDP","TOT","PC_CHGPP","Q","2013-Q2",2.393329,
"LUX","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.689932,
"LUX","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-1.45553,
"LUX","QGDP","TOT","PC_CHGPP","Q","2014-Q1",4.188794,
"LUX","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-1.946508,
"LUX","QGDP","TOT","PC_CHGPP","Q","2014-Q3",2.135315,
"LUX","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.794355,
"LUX","QGDP","TOT","PC_CHGPP","Q","2015-Q1",2.912019,
"LUX","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.399805,
"LUX","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-1.004015,
"LUX","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.615602,
"LUX","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.16297,
"LUX","QGDP","TOT","PC_CHGPP","Q","2016-Q2",2.272477,
"LUX","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.995273,
"LUX","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.324041,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-1.600723,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.44666,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.565314,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.011347,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.66675,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.721641,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.488529,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.356814,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.107382,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q2",2.105387,
